business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level,opening_hours
OPERATIONAL,"{'location': {'lat': 37.04605479999999, 'lng': -122.0301555}, 'viewport': {'northeast': {'lat': 37.04749938029149, 'lng': -122.0287016697085}, 'southwest': {'lat': 37.0448014197085, 'lng': -122.0313996302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Papa Murphy's | Take 'N' Bake Pizza,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104822429013263710346"">Papa Murphy&#39;s | Take &#39;N&#39; Bake Pizza</a>'], 'photo_reference': 'AW30NDxw9OySfx3WqL_1vCqnqe0pPqZE3CKTBKRAXLgQ341GZV9DFqfh5CYBklAhI4wThh-aTIzG4aau7WpmamleKACztVCz_raLX3w_4LWKCaTDZ_y9yKHN-_aD7SmHow4-GAORuftJUh6qfsW3HC9CSt1nIE1VQgMUg9WG5NfFQ5it43j_', 'width': 1024}]",ChIJh6p9yixHjoARtArlMKiugFc,"{'compound_code': '2XW9+CW Scotts Valley, CA, USA', 'global_code': '849V2XW9+CW'}",4.4,ChIJh6p9yixHjoARtArlMKiugFc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",84.0,"245 Mount Hermon Road Suite T, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0614839, 'lng': -122.0064835}, 'viewport': {'northeast': {'lat': 37.0627436802915, 'lng': -122.0051180697085}, 'southwest': {'lat': 37.0600457197085, 'lng': -122.0078160302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria Los Gallos,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114306166254275609418"">Frank Cheap</a>'], 'photo_reference': 'AW30NDxiZYWyd8nAonp9ok-YDCDk6kf0fdtbTDQMy43I9pAYDoJfYBO3jUQpfw9-fFGLLiX3BHn1IwM8fDw_ZG1SYAkpFvCpxjrzT4UPRqo3tommn8odrA9lc2N7THTDJBVYUUOYSnSrUPZOFAtIqjzm7o16HBEl08CNBJhKcY0S6QuVeemD', 'width': 3024}]",ChIJdzT-rU9HjoARDQ-QdJCl7Ho,"{'compound_code': '3X6V+HC Scotts Valley, CA, USA', 'global_code': '849V3X6V+HC'}",4.5,ChIJdzT-rU9HjoARDQ-QdJCl7Ho,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",406.0,"18 Victor Square Extension unit A, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.044192, 'lng': -122.0268674}, 'viewport': {'northeast': {'lat': 37.0458090302915, 'lng': -122.0257337197085}, 'southwest': {'lat': 37.0431110697085, 'lng': -122.0284316802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ABC Chinese Restaurant,"[{'height': 1824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106531679967383480251"">Wenhan Tong</a>'], 'photo_reference': 'AW30NDzNNWFoiesvs3Vumh1z-GdBtSGkn__KNFzTnYNSe0ENVfWx9P1UWZv-NZJQc9m_YIT_e4Dip268P_euetWDln56E3cSiAZ2gPUNBAggykE5sWa5PEGEYw24DjE4_KZXVVebO161WMPtTyrREuGzNs9mU0q2B3JvPQzEqec5EGq9bZZm', 'width': 3648}]",ChIJt5Koe9JAjoARUoYOs_hLPCA,"{'compound_code': '2XVF+M7 Scotts Valley, CA, USA', 'global_code': '849V2XVF+M7'}",4.3,ChIJt5Koe9JAjoARUoYOs_hLPCA,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",153.0,"219 Mount Hermon Road Suite A, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.047929, 'lng': -122.026338}, 'viewport': {'northeast': {'lat': 37.0493109802915, 'lng': -122.0250659697085}, 'southwest': {'lat': 37.0466130197085, 'lng': -122.0277639302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bruno's Bar and Grill,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107701522794026235299"">Bruno&#39;s Bar and Grill</a>'], 'photo_reference': 'AW30NDxPbjkJoY0uUvFu2N7iyCYHnbBYgQstq-YF2jd_ohRxUhDFMosNRZ_sU_NJ0rO6XBrAUSnuIb32LT81KyHB0yJvIwCG3EWicdbA4_7O_QWFs0UVmfnm4tfMDLXAifu4CoV7N07o_G8FS8cXZx5MykRcEjjk27Wyc_6aCaLFbymi-P_p', 'width': 3024}]",ChIJU8qZgdJAjoARkyCCYCxMUUo,"{'compound_code': '2XXF+5F Scotts Valley, CA, USA', 'global_code': '849V2XXF+5F'}",4.3,ChIJU8qZgdJAjoARkyCCYCxMUUo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",452.0,"230 Mount Hermon Road, Scotts Valley",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.04731429999999, 'lng': -122.0270068}, 'viewport': {'northeast': {'lat': 37.0485557302915, 'lng': -122.0253759697085}, 'southwest': {'lat': 37.0458577697085, 'lng': -122.0280739302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Erik's DeliCafé,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118363556273614204982"">Erik&#39;s DeliCafé</a>'], 'photo_reference': 'AW30NDxvRTmzY32qiCTWxN-veioZmyCEVRZ0Nfg0C0aWMMh-CCjr6KpptJuTDVUABj8jq5fknldHXos6PlSbrjJarSb3z9e-ook2h6M9SHeictF45AqLQoL_RtTlzsF077dT492KzANSeymQeKwekIK3H-tSD5ohIRC6CrSqUQ_UtlEoWxe2', 'width': 2048}]",ChIJS9wKV81AjoARTO-QR_e1j8w,"{'compound_code': '2XWF+W5 Scotts Valley, CA, USA', 'global_code': '849V2XWF+W5'}",4.4,ChIJS9wKV81AjoARTO-QR_e1j8w,GOOGLE,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",194.0,"222 Mount Hermon Road Frnt J, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0898825, 'lng': -122.0906407}, 'viewport': {'northeast': {'lat': 37.0911938802915, 'lng': -122.0892615197085}, 'southwest': {'lat': 37.0884959197085, 'lng': -122.0919594802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Spanky's,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108710267271750819209"">Judy S</a>'], 'photo_reference': 'AW30NDzPpNhzsCzP0YWzwfvSextIndjsvwO31aH5NhaAntMiVAWTJA0cmFncFS1AgiYskzjDX_x1VbcqmZmhY-1lF5HFhTQ2biiD4AVhQxc3AJ9gkCAaBhYJY8mE5UQzMcRqZo-g6tI-BKfLcHVOU5S3riNkK-fYjsgSYlNo0A0hNjzJwqe6', 'width': 3840}]",ChIJv6X0wOZFjoARPi8Mz5pH3O0,"{'compound_code': '3WQ5+XP Ben Lomond, CA, USA', 'global_code': '849V3WQ5+XP'}",4.7,ChIJv6X0wOZFjoARPi8Mz5pH3O0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",296.0,"9520 Highway 9, Ben Lomond",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0070209, 'lng': -122.0334234}, 'viewport': {'northeast': {'lat': 37.0082886302915, 'lng': -122.0319765697085}, 'southwest': {'lat': 37.0055906697085, 'lng': -122.0346745302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Harbor Pride Seafood,,ChIJAQB0WP9AjoARHTs0cmigon4,"{'compound_code': '2X48+RJ Bonny Doon, CA, USA', 'global_code': '849V2X48+RJ'}",,ChIJAQB0WP9AjoARHTs0cmigon4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"2 Deer Path Road, Bonny Doon",,,
OPERATIONAL,"{'location': {'lat': 37.0629394, 'lng': -122.004519}, 'viewport': {'northeast': {'lat': 37.0643068802915, 'lng': -122.0032740197085}, 'southwest': {'lat': 37.0616089197085, 'lng': -122.0059719802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116627914784891703718"">Araceli Alvarado</a>'], 'photo_reference': 'AW30NDz5mxBIPhTytc-0YQ9hJqPb2Ku63xtDq0SCqDO1ZZqRUbjRXG3jptG9A0cMxGAK3B2Mmb8bv0JY7_VGXr7ASGx27WcBI473CwwgIQJ606kbV5BzuC0T3994s71X83fBduMLViMmFVgQQtoObs5oaJ_Vh9a5oZlbP1irJQt879Wae4pb', 'width': 4160}]",ChIJO_nT5k9HjoARw7vdCtSrU-0,"{'compound_code': '3X7W+55 Scotts Valley, CA, USA', 'global_code': '849V3X7W+55'}",3.4,ChIJO_nT5k9HjoARw7vdCtSrU-0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",484.0,"6014 Scotts Valley Drive, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0564592, 'lng': -122.0752041}, 'viewport': {'northeast': {'lat': 37.0577510802915, 'lng': -122.0739766697085}, 'southwest': {'lat': 37.0550531197085, 'lng': -122.0766746302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rockys Cafe,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108710267271750819209"">Judy S</a>'], 'photo_reference': 'AW30NDy81bTTHldPiL-sQFokQyE2ev3vT_GFmau_jD4zZRWzHWpEZm7ald6scl85t7L3vWoBGP5oc3Y0AM8Yw-lGcqdqPTiRRAHkREO-NIN-t4Fdu8jzQHjDkJMmIeh-23dOw72ObIpP-F1AKNYGgCb_uN_fwQob4-N_edGDxTm_GRb6W7dC', 'width': 3840}]",ChIJVSdnnJlGjoARRVXrfO_fpEE,"{'compound_code': '3W4F+HW Felton, CA, USA', 'global_code': '849V3W4F+HW'}",4.4,ChIJVSdnnJlGjoARRVXrfO_fpEE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",397.0,"6560 Highway 9, Felton",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0896961, 'lng': -122.0888707}, 'viewport': {'northeast': {'lat': 37.0909636302915, 'lng': -122.0875732697085}, 'southwest': {'lat': 37.08826566970851, 'lng': -122.0902712302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Henflings of Ben Lomond,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114879866021041298584"">Henflings of Ben Lomond</a>'], 'photo_reference': 'AW30NDwyqaaHLEVJ1bzPZKrdiIfaKioAwhv2rCSBeRttnnj705ctu5Zr2HQZx3sy6XPI8kx--E5nmo7mRnGFvrcDdGVYmfPuDOzuuotxHIdBvnyByMUo0mhf1cdgq5FdRGy40-u1RSrPEP4KNmq5oijfiTYtdrMg4ENCrufMBcw8NHD1-Cf8', 'width': 4032}]",ChIJXRQnLuFFjoARhpawmb0Yoc4,"{'compound_code': '3WQ6+VF Ben Lomond, CA, USA', 'global_code': '849V3WQ6+VF'}",4.5,ChIJXRQnLuFFjoARhpawmb0Yoc4,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",286.0,"9450 California 9, Ben Lomond",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.04590559999999, 'lng': -122.0298028}, 'viewport': {'northeast': {'lat': 37.0473213802915, 'lng': -122.0283381697085}, 'southwest': {'lat': 37.0446234197085, 'lng': -122.0310361302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kao Sook Thai Cuisine,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117413847194138764575"">adrian cahya</a>'], 'photo_reference': 'AW30NDw8cRRh0hXI9eVOb6yi5SGdN1V2v-JPVsY4WL-obvYd8Fa7SIDJStYm8F0lMGk45hRIWzwboWWn9I8TNZ7W4P1ANSj954IyoWCQgrwQhM35TYCgOYTAaE50gLPm_WkQzeBkRGRxj5pVEp3nIkgEjkHkDguew2wDNaAGhTHiJ-vRBGp9', 'width': 4032}]",ChIJh6p9yixHjoARblYA1wOHy3Y,"{'compound_code': '2XWC+93 Scotts Valley, CA, USA', 'global_code': '849V2XWC+93'}",4.6,ChIJh6p9yixHjoARblYA1wOHy3Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",205.0,"245 H, Mount Hermon Road, Scotts Valley",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0525019, 'lng': -122.0728681}, 'viewport': {'northeast': {'lat': 37.0539155302915, 'lng': -122.0715052697085}, 'southwest': {'lat': 37.0512175697085, 'lng': -122.0742032302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria Vallarta,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103190588009255266939"">Taqueria Vallarta</a>'], 'photo_reference': 'AW30NDwtES55s8QNouWfJGElwpBejjlT63S-d3ubkec8qdFoRd55YmLdl0IMSqxH4w5PlfXgzD9-pu20Qskffs6N2SNHFibQtbz05WD_3BGBTMGSz0m-jItMqI7FIKvJRqHwB61272Atup6S_PQ_iBTpZ6PdtYu-ih5oSarYA4C5iEUIpr_z', 'width': 4032}]",ChIJnWKqCZhGjoAR4q8rfq3wpkE,"{'compound_code': '3W3G+2V Felton, CA, USA', 'global_code': '849V3W3G+2V'}",4.4,ChIJnWKqCZhGjoAR4q8rfq3wpkE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",760.0,"6272 California 9, Felton",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0453841, 'lng': -122.0286071}, 'viewport': {'northeast': {'lat': 37.0470338302915, 'lng': -122.0276513697085}, 'southwest': {'lat': 37.0443358697085, 'lng': -122.0303493302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria Los Gallos,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113166680954073102444"">James Duncan</a>'], 'photo_reference': 'AW30NDyx5Z5IUeWCeTO179ncK6zZht703AX6bWjX9deSh180VjwzrhmaDk642RMBGw3-IpuBpiz-mC6-0ZJC33k4TsgMmhJElx6xh3Npt3-dy-PvRJQi1HQ4uyuwe2LG821sBAQdpTPi0gpvBHeqHTNBGPgWFood7EfJ3KkuK1-PWxaM6BWE', 'width': 4160}]",ChIJg5DszyxHjoAR6M6ET1s8EZE,"{'compound_code': '2XWC+5H Scotts Valley, CA, USA', 'global_code': '849V2XWC+5H'}",4.3,ChIJg5DszyxHjoAR6M6ET1s8EZE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",163.0,"235 Mount Hermon Road C, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.04407330000001, 'lng': -122.024424}, 'viewport': {'northeast': {'lat': 37.04535498029151, 'lng': -122.0230670697085}, 'southwest': {'lat': 37.04265701970851, 'lng': -122.0257650302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Maya Mexican Restaurant,"[{'height': 2058, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108710267271750819209"">Judy S</a>'], 'photo_reference': 'AW30NDyKmpUFX4Wgadte0W7zQd0zn_HQZh8N30WFs3qdOqea7VzvNFCmEyUdUjirme8VD9HlGxFqrnXTaOdaClOAqg9Z91yRgnwXUpMQzsVerAO8QrVP4rNGYaQP2I4WxeA1zU3yi3pO1v9YOPaiyfA0lvjW-zJvOUhihx3-TC7ixfgd_3pV', 'width': 3659}]",ChIJQVtv081AjoARjUsDVFi6C_o,"{'compound_code': '2XVG+J6 Scotts Valley, CA, USA', 'global_code': '849V2XVG+J6'}",4.0,ChIJQVtv081AjoARjUsDVFi6C_o,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",477.0,"3115 Scotts Valley Drive, Scotts Valley",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.048097, 'lng': -122.031057}, 'viewport': {'northeast': {'lat': 37.0495619302915, 'lng': -122.0298432697085}, 'southwest': {'lat': 37.0468639697085, 'lng': -122.0325412302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,TOGO'S Sandwiches,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108588434613428655603"">TOGO&#39;S Sandwiches</a>'], 'photo_reference': 'AW30NDwhzIW3OBop3MpumsRhtykNERcfMJ5QXPDh3lc33X_AII1zhnHu4UiWSPp0i0bUOxHTNOgel74uCwQmbVtr2h6DEqGxrNbV0RCETJ5xHi_Jq--Xy3Nqx66DkkN2P_tXl6rAE4LhSj0O9RBH5Om1jwfjlgas_8J8dc3e7E937qqTonV9', 'width': 3024}]",ChIJEW8PxCxHjoARv4SrUvjTgaY,"{'compound_code': '2XX9+6H Scotts Valley, CA, USA', 'global_code': '849V2XX9+6H'}",4.2,ChIJEW8PxCxHjoARv4SrUvjTgaY,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",135.0,"266 Mount Hermon Road, Scotts Valley",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.0497538, 'lng': -122.0732043}, 'viewport': {'northeast': {'lat': 37.0510850302915, 'lng': -122.0719153697085}, 'southwest': {'lat': 37.0483870697085, 'lng': -122.0746133302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,I Wok Bistro,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105941366411393801920"">Kurt Leal</a>'], 'photo_reference': 'AW30NDxO_gqzYyuSNpIKttDimtug1HaXZaRf_bgBxZn3sINLxbebPPSPuc1AOVGZFK72HSYIESobV8oOuokFf38biZHk4OJzbBMdZ9F5uGcl2dHSDc44T6IOlZs2sI8YLfHS8I3YLJQ95RtQ6IdRNie1-s66uRwnwmBZuZZqs2fF1ATVPK0B', 'width': 4020}]",ChIJ0zh0OqNGjoARCmBQIwC74oA,"{'compound_code': '2WXG+WP Felton, CA, USA', 'global_code': '849V2WXG+WP'}",3.9,ChIJ0zh0OqNGjoARCmBQIwC74oA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",175.0,"6112 Highway 9, Felton",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.06144879999999, 'lng': -122.0063146}, 'viewport': {'northeast': {'lat': 37.0627432802915, 'lng': -122.0050669197085}, 'southwest': {'lat': 37.0600453197085, 'lng': -122.0077648802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Two Doors,"[{'height': 2161, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108710267271750819209"">Judy S</a>'], 'photo_reference': 'AW30NDxPr2Hyyo-Xb-vprItR2PdniM3tGsbi21_r8ouGM_Lv4cLgLZT8OrZ_gY-WAPs0W2UxP4UNHQxHVQJD6O6q9dKoe7jTeedMc3itPUSnH2aRKm7LpimHt6XLw7le-n7g7mTbfANZGLlYF7MHrn9HZXjMo_nCefagfqCB3PBbD9pgndng', 'width': 3594}]",ChIJLxJISh9HjoARL_7_drQdutQ,"{'compound_code': '3X6V+HF Scotts Valley, CA, USA', 'global_code': '849V3X6V+HF'}",4.6,ChIJLxJISh9HjoARL_7_drQdutQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,"18 Victor Square Extension B, Scotts Valley",,,{'open_now': True}
CLOSED_TEMPORARILY,"{'location': {'lat': 37.06373019999999, 'lng': -121.9997373}, 'viewport': {'northeast': {'lat': 37.0649589802915, 'lng': -121.9984082697085}, 'southwest': {'lat': 37.0622610197085, 'lng': -122.0011062302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Pizza Series,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109690263056712310980"">Tera Saigal</a>'], 'photo_reference': 'AW30NDy8BaoFS-TVuNHUHUQhPHbaSjtcDxrauzahjA1yAFf5GhJVkQysz2lnaQah_rFjowPvi49JD72vXlqp5S55ALvxaWrcZ5ZxO1Yr8Ohr1YDlwCJQFJUZ7teK8OXFdf4H2NwmGfFAdHWr7QLz7CuBo4vsA8Tv9LAtptYF78BOYqdlyooI', 'width': 3024}]",ChIJj5awnMtHjoAREoCHIzxGCDc,"{'compound_code': '3272+F4 Scotts Valley, CA, USA', 'global_code': '849W3272+F4'}",5.0,ChIJj5awnMtHjoAREoCHIzxGCDc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"100 Enterprise Way, Scotts Valley",True,,
OPERATIONAL,"{'location': {'lat': 37.08535619999999, 'lng': -122.04741}, 'viewport': {'northeast': {'lat': 37.0867391802915, 'lng': -122.0461167197085}, 'southwest': {'lat': 37.0840412197085, 'lng': -122.0488146802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KC CRUZ BBQ,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117083635975027431299"">KC CRUZ BBQ</a>'], 'photo_reference': 'AW30NDwr75NetJpOxZHk2k4oisGNLodZRMdpzhmBiQ2tQvWPtmB8MKFV1qhhMg7wCH4Z5zX1trzq90sx6d1GABP0niSoQRwQ14JViFB8kW3PH1gEPVS2e40G_7__NOaGZUqiLb-ucOPVARLIgJGM90cO8jHMsjehP-NJgs4CSkuYGMsOLOBl', 'width': 4032}]",ChIJS8y_41xHjoAR20zQP2oHhEY,"{'compound_code': '3XP3+42 Felton, CA, USA', 'global_code': '849V3XP3+42'}",,ChIJS8y_41xHjoAR20zQP2oHhEY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"9210 East Zayante Road, Felton",,,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.05797039999999, 'lng': -122.0103749}, 'viewport': {'northeast': {'lat': 37.05942083029149, 'lng': -122.0091347197085}, 'southwest': {'lat': 37.0567228697085, 'lng': -122.0118326802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Golden Roots Kitchen,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116821871894473798306"">Stephen Morris</a>'], 'photo_reference': 'AW30NDzORxKbOCi2MQfPP5MB_9My85XMrlnQjLKKJBKcQ651wAao23WX4RJzckrSad7l_-rygCbFpIwCSwWt4ZBi1bgnJT3FlHYKACSaZNCpLpPKgh84HlFbaqp9_2e95OZQTqWNEeWD6fxnYNcAIlT4RQpz0sGv32SMRV0BWCPcCTh19sdk', 'width': 4032}]",ChIJq6o2JPw_joARyRSFCsT08f8,"{'compound_code': '3X5Q+5V Scotts Valley, CA, USA', 'global_code': '849V3X5Q+5V'}",4.5,ChIJq6o2JPw_joARyRSFCsT08f8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",14.0,"5340 Scotts Valley Drive, Scotts Valley",,,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.0526304, 'lng': -122.0379381}, 'viewport': {'northeast': {'lat': 37.0539505802915, 'lng': -122.0366377697085}, 'southwest': {'lat': 37.05125261970851, 'lng': -122.0393357302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Patio,,ChIJ0YvjIShHjoARh0KOfMsiOYw,"{'compound_code': '3X36+3R Scotts Valley, CA, USA', 'global_code': '849V3X36+3R'}",,ChIJ0YvjIShHjoARh0KOfMsiOYw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"1210 Mount Hermon Road, Scotts Valley",,,
OPERATIONAL,"{'location': {'lat': 37.0482354, 'lng': -122.0276289}, 'viewport': {'northeast': {'lat': 37.0496135302915, 'lng': -122.0260632197085}, 'southwest': {'lat': 37.0469155697085, 'lng': -122.0287611802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Canton Restaurant, Scotts Valley","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109607015495352774222"">Roger Garcia</a>'], 'photo_reference': 'AW30NDzrM-Rm6F0tvsQsUMfOv2t75HHiTaySDPlDhChgLLewuHNzzw6BCKBI6NBd3dLukUPq5yD-Td-XQS-DdhZ9VRui_7X1bqNl5efjFJ4PqfrQ55RWEJoy3Tfi80_qxSXtCLEYRtF5URJW4KQp3I003TuUAmw0sdMqnb5e4A385EXZu1N6', 'width': 4032}]",ChIJGXgL43hHjoARSqGqYSfXg9s,"{'compound_code': '2XXC+7W Scotts Valley, CA, USA', 'global_code': '849V2XXC+7W'}",4.4,ChIJGXgL43hHjoARSqGqYSfXg9s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0,"224 Mount Hermon Road, Scotts Valley",,,{'open_now': False}
