business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 44.87661019999999, 'lng': -123.1424193}, 'viewport': {'northeast': {'lat': 44.8777893302915, 'lng': -123.1406887197085}, 'southwest': {'lat': 44.8750913697085, 'lng': -123.1433866802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Stomp by Croft Vineyards,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115460048693536385746"">Stomp by Croft Vineyards</a>'], 'photo_reference': 'AW30NDwIqg0kCD6DWpiFUJFbzbRxNaQ1XknMRf3A3MezSjYFcQ6xgIBqo_cGLwmQh5pzhtMh9WHLsUWz-pq9CkKHkT-6ahx7H8qOOzJAAqhx9QWS762Vs30J6gcoqap-E2w4Hpx76m3FJvlEvV_M5FGQVogHdZN7rLla9wSXzN-MARUzCfho', 'width': 4032}]",ChIJ-7nIyYkDwFQRjebO6KnKurk,"{'compound_code': 'VVG5+J2 Salem, OR, USA', 'global_code': '84PRVVG5+J2'}",4.5,ChIJ-7nIyYkDwFQRjebO6KnKurk,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",10.0,"5475 River Road South, Salem",,
OPERATIONAL,"{'location': {'lat': 44.8507869, 'lng': -123.2047555}, 'viewport': {'northeast': {'lat': 44.8522180302915, 'lng': -123.2034104197085}, 'southwest': {'lat': 44.8495200697085, 'lng': -123.2061083802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Figaro's Pizza,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118114806270627568280"">Oribertys Perez De Gonzalez</a>'], 'photo_reference': 'AW30NDzwL9zFKvl3XcK0Hb4A8aK0TlsyGNIVSJJasKJRjUk0ls6VH62SKfgAWKB96yd2xqPWoghzIJ1vOvIz0qsBmmMoZKeO5btFY5ALqqlR8drRFnSUpqJehtUMWvJdU4Dich0EcfiaQi51mAbLARPJsNhc7N_v1Yc6YvpO7vG-1YIaukPp', 'width': 4160}]",ChIJZQJ0kZ4EwFQRWymxgtq_cXg,"{'compound_code': 'VQ2W+83 Independence, OR, USA', 'global_code': '84PRVQ2W+83'}",4.1,ChIJZQJ0kZ4EwFQRWymxgtq_cXg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",99.0,"1321 Monmouth Street, Independence",1.0,
OPERATIONAL,"{'location': {'lat': 44.8604125, 'lng': -123.1851009}, 'viewport': {'northeast': {'lat': 44.8618438302915, 'lng': -123.1837514197085}, 'southwest': {'lat': 44.8591458697085, 'lng': -123.1864493802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lucky Dragon,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112869780654835703018"">J. S</a>'], 'photo_reference': 'AW30NDxIr1bKQ9lEQmCk4aX19Go3BLHthTpePeSOBxaOUsPHhRvHgw8ak-eAXTnW597UhbuVznj6HR-_6Sx1mEHV9REOAhZrAnQQOtQyDb3hyQYv4UkdNSxkuGKU7VyJRAJeRLMhUttpK3yi5ZN4WfSHheGmFx7rM90GHV07VVRBQS0mDR-w', 'width': 3264}]",ChIJWXKOdkAFwFQRB8bE-40qv1c,"{'compound_code': 'VR67+5X Independence, OR, USA', 'global_code': '84PRVR67+5X'}",4.3,ChIJWXKOdkAFwFQRB8bE-40qv1c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",100.0,"101 Polk Street, Independence",1.0,
OPERATIONAL,"{'location': {'lat': 44.8513971, 'lng': -123.2074808}, 'viewport': {'northeast': {'lat': 44.8526484302915, 'lng': -123.2061328197085}, 'southwest': {'lat': 44.8499504697085, 'lng': -123.2088307802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jade Terrace,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118114806270627568280"">Oribertys Perez De Gonzalez</a>'], 'photo_reference': 'AW30NDwWcXs-hZ6y9PPTtCOIzy5sbW8kGRjdYo0lB2nWA896UiWxKzFJbXVWUGJSWuBY5blX4Eak3U2B0iI_W8slF6FW4hdmTcVMYTvRSYcDEjp9tiT2VNklnFxiXFTPny0S1aDwav_1zTS7OasM-hERBb8_5SGI65Es9BYnCsDT137ZQ5wA', 'width': 4032}]",ChIJodBTsp8EwFQRu0XgsY1DYA0,"{'compound_code': 'VQ2V+H2 Independence, OR, USA', 'global_code': '84PRVQ2V+H2'}",4.1,ChIJodBTsp8EwFQRu0XgsY1DYA0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,"1450 Monmouth Street, Independence",1.0,
OPERATIONAL,"{'location': {'lat': 44.8508502, 'lng': -123.1977579}, 'viewport': {'northeast': {'lat': 44.8521993302915, 'lng': -123.1965234197085}, 'southwest': {'lat': 44.8495013697085, 'lng': -123.1992213802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sancho’s Pizza,{'open_now': False},"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108003513394948659404"">Sancho’s Pizza</a>'], 'photo_reference': 'AW30NDzrPaBdCnDrEbRqiK47UIYcFUW28tcCiNx-1A1JGibfQurwlPHifhYTpgS-1zMDn632eZ2f3UUyj-X5uAMBrMH_qedCLAFoJDzbQ3NMUZ4_XJZpcqy-zC6bYOSDO9tAd3tjvY8-rIzw5Jp2UQsPbFvKUcBSpsOfDdVWEnfiLZKekS2N', 'width': 3024}]",ChIJhy2oyDcFwFQROFKKIWCeiFM,"{'compound_code': 'VR22+8V Independence, OR, USA', 'global_code': '84PRVR22+8V'}",,ChIJhy2oyDcFwFQROFKKIWCeiFM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"319 South 10th Street, Independence",,
OPERATIONAL,"{'location': {'lat': 44.8503511, 'lng': -123.2049107}, 'viewport': {'northeast': {'lat': 44.85168383029149, 'lng': -123.2036524697085}, 'southwest': {'lat': 44.84898586970849, 'lng': -123.2063504302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Los Dos Amigos Hacienda,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110691900567576101669"">Valerie Watts</a>'], 'photo_reference': 'AW30NDwF2ndYArR0bh4oqu0bciFE0-_FM4uL_gQF5RDJ1vB0FUHj83rfu_XIh0cItMZ_CSazrl4vA0pbz7mqe0Z0eFxBmIQgjq1UzQqd33UMye-hDj77fY6aRtcWB8NmdKH0kpi-F2AaveuApInS5CY8M-GhinStM7OeMtW8yRejYq9_7N5u', 'width': 4032}]",ChIJmXKCkZ4EwFQRfHTz6MR7fdg,"{'compound_code': 'VQ2W+42 Independence, OR, USA', 'global_code': '84PRVQ2W+42'}",4.3,ChIJmXKCkZ4EwFQRfHTz6MR7fdg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",326.0,"1349 Monmouth Street, Independence",2.0,
OPERATIONAL,"{'location': {'lat': 44.872515, 'lng': -123.023795}, 'viewport': {'northeast': {'lat': 44.8738044302915, 'lng': -123.0226597197085}, 'southwest': {'lat': 44.8711064697085, 'lng': -123.0253576802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,The Stonefront,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110361575727505690990"">Sandra Curtiss</a>'], 'photo_reference': 'AW30NDzAyXCz6KN0z2Sg4rEMC4NqmJklkr5EZ1sNTxw2WZeUM3ergudQFptIDGzpmqLbkZSGd4dcp-m0lhfUYveGw9tanRuUPxBWmIcPgkV0h1Pk_sBBWpp5-R5JA5RHkDQ25F_FB2L7n71hQVS-IWXrYc8nCkpwePv95lTr7brsr_gMrfjg', 'width': 3264}]",ChIJM9lrsAoHwFQR5K93CNT9e2Y,"{'compound_code': 'VXFG+2F Salem, OR, USA', 'global_code': '84PRVXFG+2F'}",4.5,ChIJM9lrsAoHwFQR5K93CNT9e2Y,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",507.0,"5690 Commercial Street Southeast, Salem",2.0,
OPERATIONAL,"{'location': {'lat': 44.8593349, 'lng': -123.209884}, 'viewport': {'northeast': {'lat': 44.8607326302915, 'lng': -123.2084780697085}, 'southwest': {'lat': 44.8580346697085, 'lng': -123.2111760302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Melly's Jellies,,,ChIJ03LYTE0DwFQRPDEdf0Lrahs,"{'compound_code': 'VQ5R+P2 Independence, OR, USA', 'global_code': '84PRVQ5R+P2'}",,ChIJ03LYTE0DwFQRPDEdf0Lrahs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"680 White Oak Circle #213, Independence",,
OPERATIONAL,"{'location': {'lat': 44.8508432, 'lng': -123.2171228}, 'viewport': {'northeast': {'lat': 44.85215283029149, 'lng': -123.2159056697085}, 'southwest': {'lat': 44.8494548697085, 'lng': -123.2186036302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bell,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102180404567006058003"">Carrera075</a>'], 'photo_reference': 'AW30NDz6QImPlalDYYbel8fiNBLgjCfh4bFm5qhtlN43d--fYKWEhQsm5DqRwps9sjooWIBsNNVUO0ZexpOMabfXT0MBaJPJOLqaV28wHdXRFXbD9yyC19Fh2zHllRwx_Z9G5MlcKICiqCwRqS5l--j7p7HREA1pB3IxueDsIk2xtgp6WtAO', 'width': 4032}]",ChIJiyyiqJgDwFQRHPdiEI75s20,"{'compound_code': 'VQ2M+85 Monmouth, OR, USA', 'global_code': '84PRVQ2M+85'}",3.7,ChIJiyyiqJgDwFQRHPdiEI75s20,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.0,"1537 Monmouth Independence Highway, Monmouth",1.0,
OPERATIONAL,"{'location': {'lat': 44.851021, 'lng': -123.2176915}, 'viewport': {'northeast': {'lat': 44.85229598029149, 'lng': -123.2163943697085}, 'southwest': {'lat': 44.84959801970849, 'lng': -123.2190923302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110316895557727856297"">Anabel Hernandez-Mejia</a>'], 'photo_reference': 'AW30NDwfA0U5yMAZ-YUECvh-VaR8u_sln4POlAt0DYpr34rtRWHnTSwqLi9nBWWnZt2xAoG0fLMxcOP4HHaiqL8dzG5F3W5CHpf5_P-WJr2qv2a0Fbv1PUlqpDgA1pob161X8TdSmP4RzMavnZtzuV2YNkUfyW8TU_mEJHFNfASoY1jbYIdR', 'width': 4032}]",ChIJQ2gOkGkDwFQRzWUP2z8aftA,"{'compound_code': 'VQ2J+CW Monmouth, OR, USA', 'global_code': '84PRVQ2J+CW'}",4.2,ChIJQ2gOkGkDwFQRzWUP2z8aftA,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,"1505 Monmouth Independence Highway, Monmouth",2.0,
OPERATIONAL,"{'location': {'lat': 44.890936, 'lng': -123.059342}, 'viewport': {'northeast': {'lat': 44.89216913029149, 'lng': -123.0578797197085}, 'southwest': {'lat': 44.88947116970849, 'lng': -123.0605776802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,South Liberty Bar & Grill,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109111734088754133459"">K N</a>'], 'photo_reference': 'AW30NDzx-D8wt6XdaLTj_V7ctw5Ps0lmB86k59WpkarIRNxCzMa9flrU7fO8bWrB3zIEhGuikL2CMlzZ5AYJQdkpBIxhmGhQqVHG0RC4X5ZPo_uC4b-i3Tks2y8cwrHIihqleUeVJFmUIKL85u6hEsoWpGXRQmGvH0fNX6GFyw18Z5HFIiBT', 'width': 3984}]",ChIJI0t6cDoHwFQRvSc4PoZjjeo,"{'compound_code': 'VWRR+97 Salem, OR, USA', 'global_code': '84PRVWRR+97'}",4.2,ChIJI0t6cDoHwFQRvSc4PoZjjeo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",679.0,"4682 Liberty Road South, Salem",2.0,
OPERATIONAL,"{'location': {'lat': 44.8695476, 'lng': -123.0229819}, 'viewport': {'northeast': {'lat': 44.8709715302915, 'lng': -123.0216083197085}, 'southwest': {'lat': 44.8682735697085, 'lng': -123.0243062802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bell,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106674924510546903320"">Michael ODonnell</a>'], 'photo_reference': 'AW30NDyb7Tem8JIZoWaESLZ_Xds77ug8p9qx7RJixei6OnvhgefzJMfuRqD1ftMw3vCVI7YWf8kAbm3Jr_88uZiMVeRpmErTxEXt12dCWFff7DeAodKGA8KO0xx5eq3smjn2UZtHn3Q_gB5GY9nshnQSW4SmQUIzbOxCZtYesNMyr9onvLb0', 'width': 4032}]",ChIJgR12VKAHwFQRpdRssRt72L8,"{'compound_code': 'VX9G+RR Salem, OR, USA', 'global_code': '84PRVX9G+RR'}",3.6,ChIJgR12VKAHwFQRpdRssRt72L8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1253.0,"5795 Commercial Street Southeast, Salem",1.0,
OPERATIONAL,"{'location': {'lat': 44.8470335, 'lng': -123.2289431}, 'viewport': {'northeast': {'lat': 44.8483791302915, 'lng': -123.2276713697085}, 'southwest': {'lat': 44.8456811697085, 'lng': -123.2303693302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Muchas,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107645400934971944064"">Angela Hill Roe</a>'], 'photo_reference': 'AW30NDyl-530zfhZL8kjXOht730PqyTQljTkBKQ9Y076Ha8Msh_6MaMONE1K2zBhj4X0jGxF2vUjBv_61CRUjc6K8bGiqKS25ih5uj7Oz9rbKopsHUSoHrAZXZxsA9SsY98YXjDAgzvuDOJxGC1u6Dc1WQWNNgwMcWr23l-aHGY9RazO1JaE', 'width': 3000}]",ChIJL7X4NFYDwFQRVogUFHluUc4,"{'compound_code': 'RQWC+RC Monmouth, OR, USA', 'global_code': '84PRRQWC+RC'}",4.1,ChIJL7X4NFYDwFQRVogUFHluUc4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",339.0,"601 Clay Street East, Monmouth",1.0,
OPERATIONAL,"{'location': {'lat': 44.84563999999999, 'lng': -123.2297288}, 'viewport': {'northeast': {'lat': 44.8466904302915, 'lng': -123.2282029697085}, 'southwest': {'lat': 44.8439924697085, 'lng': -123.2309009302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC,{'open_now': True},"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117497611844580097337"">Lance Gross</a>'], 'photo_reference': 'AW30NDz2JulifpcoPCIPO9np1MfiRpB4R6R1lsKGyLo2QLiL6w78ilytZZJGmeTMjFoUrqH-cg-8wlZ-d0sCIgkWKPvMXOFrQNj3cReIiKtEto_pW74k6tIP-2M6f-1NckDgIK1oJS3jziTd5Vrdd_WJa7RkDeHD6qkwVJtr7ppQpOCSOtdZ', 'width': 956}]",ChIJYVHs7qkEwFQRsKsgtjyM-dA,"{'compound_code': 'RQWC+74 Monmouth, OR, USA', 'global_code': '84PRRQWC+74'}",3.5,ChIJYVHs7qkEwFQRsKsgtjyM-dA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",428.0,"380 South Pacific Highway West, Monmouth",1.0,
OPERATIONAL,"{'location': {'lat': 44.870532, 'lng': -123.0234922}, 'viewport': {'northeast': {'lat': 44.8719243802915, 'lng': -123.0221004697085}, 'southwest': {'lat': 44.8692264197085, 'lng': -123.0247984302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106674924510546903320"">Michael ODonnell</a>'], 'photo_reference': 'AW30NDwaNIvhQsdt7si0EGeRXCbznSugIOpnTTIQIEoQE7hik47r785eY8gkj4KYmNVPzPZqxxlP9HMlt7ZAt7pbjKTelYVSykSsS4NAnW0_0k2B73Q1UBcuJARCl1GcO_dYmDIw1Z90IYKMlNYb8HscRk_gU33H_D0w2RICeM1meg_ivXXi', 'width': 4032}]",ChIJdeczVXIHwFQRfBculb7h8lU,"{'compound_code': 'VXCG+6J Salem, OR, USA', 'global_code': '84PRVXCG+6J'}",3.9,ChIJdeczVXIHwFQRfBculb7h8lU,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",195.0,"5765 Commercial Street Southeast, Salem",1.0,
OPERATIONAL,"{'location': {'lat': 44.8703398, 'lng': -123.023382}, 'viewport': {'northeast': {'lat': 44.87162368029149, 'lng': -123.0220741197085}, 'southwest': {'lat': 44.86892571970849, 'lng': -123.0247720802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,19th At Battle Creek Clubhouse,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101955983722569761715"">Kaleb Smothers</a>'], 'photo_reference': 'AW30NDxbs3ETvA9gXPCIFbexVJLbfPCNaSAbTttZfCNQLLNjiXrGwWd-MNMFYAaVbr9vwPaJSMNyJpMyq0atJ4NxQamXOMN3emZ0fnVa6iiWaOgMxnhw4_w3fDmxUls_78z2MtPZy3CGKrAC-0kdOSrXr73lMQZNZllS9lWLym6iBWAhHDG6', 'width': 3264}]",ChIJEwkWcKAHwFQRllRH-7h35pU,"{'compound_code': 'VXCG+4J Salem, OR, USA', 'global_code': '84PRVXCG+4J'}",4.1,ChIJEwkWcKAHwFQRllRH-7h35pU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",190.0,"5765 Commercial Street Southeast, Salem",2.0,
OPERATIONAL,"{'location': {'lat': 44.8708632, 'lng': -123.0225464}, 'viewport': {'northeast': {'lat': 44.87230538029149, 'lng': -123.0216063697085}, 'southwest': {'lat': 44.86960741970849, 'lng': -123.0243043302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Guentner's Gardens,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106989829102089399668"">Dalton Beck</a>'], 'photo_reference': 'AW30NDwaQOTJt6kkeCvxwO2kmGCGKNsDMeAlijhSznEKsu3YrXzF2a2k6iqYVXS20JIscRbECQIJ6LADgO5h23VpJpt5Olb4e-IlftVyBQAOLI7xfjseRAQZf3uz-RKqk2Rs1KICqP6Nj91_IF04LoSdeH87lV0AlAdmyvuPXhT11zvNLjvD', 'width': 4032}]",ChIJBd9wIqAHwFQR9rPw8U5q3ok,"{'compound_code': 'VXCG+8X Salem, OR, USA', 'global_code': '84PRVXCG+8X'}",4.5,ChIJBd9wIqAHwFQR9rPw8U5q3ok,GOOGLE,"['bar', 'general_contractor', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",214.0,"5780 Commercial Street Southeast #1213, Salem",,
OPERATIONAL,"{'location': {'lat': 44.8731981, 'lng': -123.0262348}, 'viewport': {'northeast': {'lat': 44.8747557302915, 'lng': -123.0248860697085}, 'southwest': {'lat': 44.8720577697085, 'lng': -123.0275840302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Redline Tacos,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102282656878614115002"">Manuel B. Garcia</a>'], 'photo_reference': 'AW30NDypN_HVFL3a-uOYmmM5jlOtunLIpP0CRdkLPbZXNOsRFoBUw45oM7OItPxpYWe4WI_0yeWfCezLAnwlXHbTLT-erP8PwS_jkl0mcvZJfYqX2YBh8s5UHPyc10S8Ew9Sowx7FAFnshge1HD4xUHKYByOZZf-IdtkLyUT7YDbhfr_YTKe', 'width': 1080}]",ChIJiz3WlH8BwFQRRuXPyAo-0W8,"{'compound_code': 'VXFF+7G Salem, OR, USA', 'global_code': '84PRVXFF+7G'}",4.8,ChIJiz3WlH8BwFQRRuXPyAo-0W8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,"1510 Fabry Road Southeast, Salem",,
OPERATIONAL,"{'location': {'lat': 44.8731981, 'lng': -123.0262348}, 'viewport': {'northeast': {'lat': 44.8747557302915, 'lng': -123.0248860697085}, 'southwest': {'lat': 44.8720577697085, 'lng': -123.0275840302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,One In A Melon Meals,{'open_now': True},"[{'height': 433, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106020201713896334265"">One In A Melon Meals</a>'], 'photo_reference': 'AW30NDxoZZ7jGpAAa-P9DnUXDzqQHTyBZe3hb2eQFfQk7gXw8tTiT61QgTerRpVDskTZeCZ1SmhyB7dAgwJWAkAr5XqbkwfeS-ByVsUN6iX7dSxQC1jGz5aO7Ukzsaqh4CTGVY3n_6sVQOAEj8PCnDjy_gS37aTIlk-KErZpT6A6axTA01VA', 'width': 500}]",ChIJ1147TDoHwFQRYHinKtgKJrk,"{'compound_code': 'VXFF+7G Salem, OR, USA', 'global_code': '84PRVXFF+7G'}",4.8,ChIJ1147TDoHwFQRYHinKtgKJrk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"1510 Fabry Road Southeast S, Salem",2.0,
CLOSED_TEMPORARILY,"{'location': {'lat': 44.8731981, 'lng': -123.0262348}, 'viewport': {'northeast': {'lat': 44.8747557302915, 'lng': -123.0248860697085}, 'southwest': {'lat': 44.8720577697085, 'lng': -123.0275840302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Quesadilla Wizards,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104394233686362101936"">Carter Chamberlin</a>'], 'photo_reference': 'AW30NDwBcRLPj1iRkZE856N2pFeQCiCwFcxt1KfNOll6nvYdcCIKM09lB-WF8RgPnaQt1GchAmqYsxEjNeBmIEpCpw4YrD2JMZARHVbnA2gWe7-gh2BPC5bWyGXKNPcH_CgcGzuBVUxbQ7uM2wEEuUu8jrniiIfC2KC0fB2bIuAEyzVMths', 'width': 3072}]",ChIJT3aAuT8HwFQRhtYtLLgIKXg,"{'compound_code': 'VXFF+7G Salem, OR, USA', 'global_code': '84PRVXFF+7G'}",5.0,ChIJT3aAuT8HwFQRhtYtLLgIKXg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,"1510 Fabry Road Southeast, Salem",,True
OPERATIONAL,"{'location': {'lat': 44.8731981, 'lng': -123.0262348}, 'viewport': {'northeast': {'lat': 44.8747557302915, 'lng': -123.0248860697085}, 'southwest': {'lat': 44.8720577697085, 'lng': -123.0275840302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,JoJo's 2 Soul Food & Memphis BBQ,,,ChIJn1mji-UHwFQRd0I3QuN0ZfE,"{'compound_code': 'VXFF+7G Salem, OR, USA', 'global_code': '84PRVXFF+7G'}",,ChIJn1mji-UHwFQRd0I3QuN0ZfE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"1510 Fabry Road Southeast, Salem",,
OPERATIONAL,"{'location': {'lat': 44.8731981, 'lng': -123.0262348}, 'viewport': {'northeast': {'lat': 44.8747557302915, 'lng': -123.0248860697085}, 'southwest': {'lat': 44.8720577697085, 'lng': -123.0275840302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Papa Milson's Soul Food,,,ChIJo47DKxwHwFQRlGbXxSVaRHg,"{'compound_code': 'VXFF+7G Salem, OR, USA', 'global_code': '84PRVXFF+7G'}",,ChIJo47DKxwHwFQRlGbXxSVaRHg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"1510 Fabry Road Southeast, Salem",,
